id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
59ywZS7aLBZUk_f5r8NQGQ,big-portion-new-york,Big Portion,https://s3-media4.fl.yelpcdn.com/bphoto/EBSDYXgTRAwbzkwd7sO6gA/o.jpg,False,https://www.yelp.com/biz/big-portion-new-york?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,1,"[{'alias': 'foodtrucks', 'title': 'Food Trucks'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'halal', 'title': 'Halal'}]",5.0,"{'latitude': 40.761167, 'longitude': -73.979497}",[],,"{'address1': '6th Ave & W 52nd St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10022', 'country': 'US', 'state': 'NY', 'display_address': ['6th Ave & W 52nd St', 'New York, NY 10022']}",17734497771.0,(773) 449-7771,6320.192899595572
JylIStPfFLOctHdlglvALA,ut47-new-york-3,UT47,https://s3-media1.fl.yelpcdn.com/bphoto/baISEeZ2LeDBq6Ey972Rdg/o.jpg,False,https://www.yelp.com/biz/ut47-new-york-3?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,236,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.0,"{'latitude': 40.7613128165844, 'longitude': -73.9899748563766}","['delivery', 'pickup']",$,"{'address1': '358 W 47th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['358 W 47th St', 'New York, NY 10036']}",19172658629.0,(917) 265-8629,6222.872611691291
UhCmZyg13USHHXRWdh9U4Q,café-regular-brooklyn-2,Café Regular,https://s3-media2.fl.yelpcdn.com/bphoto/SnFcXnLZBbg0ylF5YNjLjQ/o.jpg,False,https://www.yelp.com/biz/caf%C3%A9-regular-brooklyn-2?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,160,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 40.668514, 'longitude': -73.987731}",[],$,"{'address1': '318 11th St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['318 11th St', 'Brooklyn, NY 11215']}",17187684170.0,(718) 768-4170,4143.628406654627
RUGWAmnWKDf18eLb2yPeiA,7-eleven-staten-island-3,7-Eleven,https://s3-media1.fl.yelpcdn.com/bphoto/QOLhzDCJjKplUj7tE0WFoA/o.jpg,False,https://www.yelp.com/biz/7-eleven-staten-island-3?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,9,"[{'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.0,"{'latitude': 40.6121128, 'longitude': -74.1329479}","['pickup', 'delivery']",$,"{'address1': '2084 Victory Blvd', 'address2': '', 'address3': '', 'city': 'Staten Island', 'zip_code': '10314', 'country': 'US', 'state': 'NY', 'display_address': ['2084 Victory Blvd', 'Staten Island, NY 10314']}",17186985270.0,(718) 698-5270,15636.42392442954
4CObV3XU8VQ6nXeVS4vO0A,margon-new-york,Margon,https://s3-media3.fl.yelpcdn.com/bphoto/c_uis4o4_C0rwk_1Ha84xA/o.jpg,False,https://www.yelp.com/biz/margon-new-york?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,739,"[{'alias': 'cuban', 'title': 'Cuban'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'dominican', 'title': 'Dominican'}]",4.0,"{'latitude': 40.75787, 'longitude': -73.98398}","['pickup', 'delivery']",$$,"{'address1': '136 W 46th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['136 W 46th St', 'New York, NY 10036']}",12123545013.0,(212) 354-5013,5893.739663977255
zEbx_qhw3uUnLAz9dz4E7g,wimpys-new-york,Wimpy's,https://s3-media2.fl.yelpcdn.com/bphoto/ixuLaCx-dwMplxiyqUlx-A/o.jpg,False,https://www.yelp.com/biz/wimpys-new-york?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,11,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,"{'latitude': 40.799428953568, 'longitude': -73.9359410852194}","['pickup', 'delivery']",$,"{'address1': '2334 2nd Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10035', 'country': 'US', 'state': 'NY', 'display_address': ['2334 2nd Ave', 'New York, NY 10035']}",12128283661.0,(212) 828-3661,11548.742301522389
b9kfEjoMXIPARUyrYMurqw,chelsea-papaya-new-york,Chelsea Papaya,https://s3-media2.fl.yelpcdn.com/bphoto/1Ucz4dKUzffh2LYtlKWKrw/o.jpg,False,https://www.yelp.com/biz/chelsea-papaya-new-york?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,131,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"{'latitude': 40.7441735851668, 'longitude': -73.9953335752055}",['pickup'],$,"{'address1': '171 W 23rd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10011', 'country': 'US', 'state': 'NY', 'display_address': ['171 W 23rd St', 'New York, NY 10011']}",12123529060.0,(212) 352-9060,4307.324790127893
8oSUQCRVHGmTGHN_uBhHGg,view-34-new-york,View 34,https://s3-media2.fl.yelpcdn.com/bphoto/tt70Px4eHczB2pKvTm0slQ/o.jpg,False,https://www.yelp.com/biz/view-34-new-york?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,86,"[{'alias': 'apartments', 'title': 'Apartments'}]",2.5,"{'latitude': 40.7438899599956, 'longitude': -73.9727316640505}",[],,"{'address1': '401 E 34th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['401 E 34th St', 'New York, NY 10016']}",16467830809.0,(646) 783-0809,4645.011867731303
InEqFA1IvuSLhvDBXhBR0w,the-penthouse-ravel-hotel-long-island-city-2,The Penthouse - Ravel Hotel,https://s3-media2.fl.yelpcdn.com/bphoto/BIk5_AFT3mrAH1I3u0Dz3Q/o.jpg,False,https://www.yelp.com/biz/the-penthouse-ravel-hotel-long-island-city-2?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,985,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",3.0,"{'latitude': 40.7541228285616, 'longitude': -73.9491779487454}",[],$$$,"{'address1': '8-08 Queens Plz S', 'address2': None, 'address3': None, 'city': 'Long Island City', 'zip_code': '11101', 'country': 'US', 'state': 'NY', 'display_address': ['8-08 Queens Plz S', 'Long Island City, NY 11101']}",17182896101.0,(718) 289-6101,6570.708169851599
Y2p2SQzktpiC-uE15TObww,taste-cafe-and-grill-ozone-park,Taste Cafe & Grill,https://s3-media1.fl.yelpcdn.com/bphoto/kavjXVmUto5ZPBfBvrA4MQ/o.jpg,False,https://www.yelp.com/biz/taste-cafe-and-grill-ozone-park?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,77,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 40.686891, 'longitude': -73.835859}","['delivery', 'pickup']",$,"{'address1': '10702 101st Ave', 'address2': None, 'address3': None, 'city': 'Ozone Park', 'zip_code': '11416', 'country': 'US', 'state': 'NY', 'display_address': ['10702 101st Ave', 'Ozone Park, NY 11416']}",17183226540.0,(718) 322-6540,13515.219740937937
srhEv1OqoK9W5JRdiMWDyw,ayza-wine-and-chocolate-bar-new-york-6,Ayza Wine & Chocolate Bar,https://s3-media4.fl.yelpcdn.com/bphoto/NBmSmFpDQudnoawfw8pdrw/o.jpg,False,https://www.yelp.com/biz/ayza-wine-and-chocolate-bar-new-york-6?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,1719,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.0,"{'latitude': 40.7471774721074, 'longitude': -73.987011312828}","['delivery', 'pickup', 'restaurant_reservation']",$$,"{'address1': '11 W 31st St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['11 W 31st St', 'New York, NY 10001']}",12127142992.0,(212) 714-2992,4680.844439622424
8jurzw-RyloFCYpuGXdzFA,east-river-bar-brooklyn,East River Bar,https://s3-media3.fl.yelpcdn.com/bphoto/VKx0FhRjiJWYfuvPABKdig/o.jpg,False,https://www.yelp.com/biz/east-river-bar-brooklyn?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,84,"[{'alias': 'pubs', 'title': 'Pubs'}]",3.5,"{'latitude': 40.7109413146973, 'longitude': -73.9646453857422}",[],$,"{'address1': '97 S 6th St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11211', 'country': 'US', 'state': 'NY', 'display_address': ['97 S 6th St', 'Brooklyn, NY 11211']}",17183020511.0,(718) 302-0511,2572.2987457275603
_EOWR5JStnvjHZyRJ8RUkA,pure-green-new-york-3,Pure Green,https://s3-media2.fl.yelpcdn.com/bphoto/DpSKCi7IN6KNIsHM1_fsaQ/o.jpg,False,https://www.yelp.com/biz/pure-green-new-york-3?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,117,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'acaibowls', 'title': 'Acai Bowls'}]",4.0,"{'latitude': 40.7305, 'longitude': -73.99307}","['pickup', 'delivery']",$$,"{'address1': '60 E 8th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['60 E 8th St', 'New York, NY 10003']}",16464192528.0,(646) 419-2528,2799.533563564841
f_OiLWqldSmNy1MAvtWlPQ,cyclo-long-island-city,Cyclo,https://s3-media3.fl.yelpcdn.com/bphoto/7KpUQO7Ve9mGD_WG71G1Gg/o.jpg,False,https://www.yelp.com/biz/cyclo-long-island-city?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,513,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,"{'latitude': 40.745714, 'longitude': -73.953549}","['delivery', 'pickup']",$$,"{'address1': '5-51 47th Ave', 'address2': '', 'address3': '', 'city': 'Long Island City', 'zip_code': '11101', 'country': 'US', 'state': 'NY', 'display_address': ['5-51 47th Ave', 'Long Island City, NY 11101']}",17187868309.0,(718) 786-8309,5642.560382319857
D-th9tb5poA6fZJinD2qCg,southside-coffee-brooklyn,Southside Coffee,https://s3-media3.fl.yelpcdn.com/bphoto/TeIvVP0eUq6ubywPZnD9Lw/o.jpg,False,https://www.yelp.com/biz/southside-coffee-brooklyn?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,200,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 40.661176, 'longitude': -73.990343}",[],$,"{'address1': '654 6th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['654 6th Ave', 'Brooklyn, NY 11215']}",13475992884.0,(347) 599-2884,4933.724363774726
Rigbe0tM1RcbZaUSISxqQA,wendys-keyport,Wendy's,https://s3-media1.fl.yelpcdn.com/bphoto/ikK-C3VRHv6b6ThUuZaHTw/o.jpg,False,https://www.yelp.com/biz/wendys-keyport?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,22,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'burgers', 'title': 'Burgers'}]",2.5,"{'latitude': 40.43689, 'longitude': -74.22141}",['delivery'],$,"{'address1': '388 Highway 35', 'address2': '', 'address3': '', 'city': 'Keyport', 'zip_code': '07735', 'country': 'US', 'state': 'NJ', 'display_address': ['388 Highway 35', 'Keyport, NJ 07735']}",17325663628.0,(732) 566-3628,35500.40561872035
-g65PxVQmh3U8dKUbz1Upg,santa-salsa-brooklyn-2,Santa Salsa,https://s3-media1.fl.yelpcdn.com/bphoto/7zlZMeR5Vvv0OBntP-78WQ/o.jpg,False,https://www.yelp.com/biz/santa-salsa-brooklyn-2?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,102,"[{'alias': 'venezuelan', 'title': 'Venezuelan'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}]",4.0,"{'latitude': 40.705553, 'longitude': -73.922343}","['pickup', 'delivery']",$,"{'address1': '234 Starr St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['234 Starr St', 'Brooklyn, NY 11237']}",13473652710.0,(347) 365-2710,6065.0397851293565
KyOo9_YBJ71ucvQ7RUgOMA,pret-a-manger-new-york-42,Pret A Manger,https://s3-media1.fl.yelpcdn.com/bphoto/KE668iEScofRH7lGO6XOEw/o.jpg,False,https://www.yelp.com/biz/pret-a-manger-new-york-42?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,67,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,"{'latitude': 40.7621501365543, 'longitude': -73.9862343102798}","['delivery', 'pickup']",$$,"{'address1': '825 8th Avenue', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['825 8th Avenue', 'New York, NY 10019']}",12124598971.0,(212) 459-8971,6341.788535569364
O6LArju5DvLrGNrvErieVA,bluestone-lane-new-york-11,Bluestone Lane,https://s3-media3.fl.yelpcdn.com/bphoto/kQhLOuwuFQXEyIOze1hhwA/o.jpg,False,https://www.yelp.com/biz/bluestone-lane-new-york-11?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,248,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,"{'latitude': 40.7063436944471, 'longitude': -74.0118295429916}",[],$,"{'address1': '30 Broad St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['30 Broad St', 'New York, NY 10004']}",17183746858.0,(718) 374-6858,1481.5672524633185
oMZk-gWpT44HSAmYaEMWkg,wimpys-iii-new-york,Wimpy's III,https://s3-media4.fl.yelpcdn.com/bphoto/ZsnL_w0cjVOZNvNYZ2C9gw/o.jpg,False,https://www.yelp.com/biz/wimpys-iii-new-york?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,44,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'burgers', 'title': 'Burgers'}]",3.5,"{'latitude': 40.84326, 'longitude': -73.93794}","['delivery', 'pickup']",$,"{'address1': '1232 St Nicholas Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10032', 'country': 'US', 'state': 'NY', 'display_address': ['1232 St Nicholas Ave', 'New York, NY 10032']}",12129288085.0,(212) 928-8085,16041.87745426508
9iC39Z1YjZKbrrCANgzBXg,sergimmo-salumeria-new-york,Sergimmo Salumeria,https://s3-media2.fl.yelpcdn.com/bphoto/uQgpSPMN_D_Qum86Y2dhgQ/o.jpg,False,https://www.yelp.com/biz/sergimmo-salumeria-new-york?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,676,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 40.754296, 'longitude': -73.995498}","['pickup', 'delivery']",$$,"{'address1': '456 9th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10018', 'country': 'US', 'state': 'NY', 'display_address': ['456 9th Ave', 'New York, NY 10018']}",12129674212.0,(212) 967-4212,5432.940970395526
g5YQuuWA3g3msmap0-yd2g,steeplechase-coffee-shop-brooklyn,Steeplechase Coffee Shop,https://s3-media3.fl.yelpcdn.com/bphoto/hgnTKveGzkilqzqlKUlACQ/o.jpg,False,https://www.yelp.com/biz/steeplechase-coffee-shop-brooklyn?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,166,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",3.5,"{'latitude': 40.64847, 'longitude': -73.97884}",[],$$,"{'address1': '3013 Fort Hamilton Pkwy', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11218', 'country': 'US', 'state': 'NY', 'display_address': ['3013 Fort Hamilton Pkwy', 'Brooklyn, NY 11218']}",,,6460.328895729455
oyxtaqfFZkP_vC0M6GfkbA,chez-napoleon-new-york,Chez Napoleon,https://s3-media3.fl.yelpcdn.com/bphoto/b3mle0fH9GVrXc3UL7pCoA/o.jpg,False,https://www.yelp.com/biz/chez-napoleon-new-york?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,278,"[{'alias': 'french', 'title': 'French'}, {'alias': 'diners', 'title': 'Diners'}]",4.0,"{'latitude': 40.76346, 'longitude': -73.9883}",[],$$$,"{'address1': '365 W 50th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['365 W 50th St', 'New York, NY 10019']}",12122656980.0,(212) 265-6980,6473.3871323548965
Lb8DE3R2msvv4NjK0I2NEg,my-house-burgers-and-shakes-brooklyn-4,My House Burgers & Shakes,https://s3-media3.fl.yelpcdn.com/bphoto/Q_70F6q_IlshZ-sx6WB6nw/o.jpg,False,https://www.yelp.com/biz/my-house-burgers-and-shakes-brooklyn-4?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,47,"[{'alias': 'burgers', 'title': 'Burgers'}]",3.5,"{'latitude': 40.59088, 'longitude': -73.96948}","['delivery', 'pickup']",$$,"{'address1': '367 Avenue X', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11223', 'country': 'US', 'state': 'NY', 'display_address': ['367 Avenue X', 'Brooklyn, NY 11223']}",17186680606.0,(718) 668-0606,12913.522250329852
-wSoSLQFKZtIoyRZaPPxMw,shake-shack-staten-island-6,Shake Shack,https://s3-media2.fl.yelpcdn.com/bphoto/zXqEgfhClQalQh_frDydoQ/o.jpg,False,https://www.yelp.com/biz/shake-shack-staten-island-6?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,4,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}]",3.0,"{'latitude': 40.581787, 'longitude': -74.167777}",['delivery'],,"{'address1': '35 Richmond Ter', 'address2': 'Space 323', 'address3': '', 'city': 'Staten Island', 'zip_code': '10301', 'country': 'US', 'state': 'NY', 'display_address': ['35 Richmond Ter', 'Space 323', 'Staten Island, NY 10301']}",19294739131.0,(929) 473-9131,20082.621051099675
c7McFnkqafc5beGEg0_rpw,bean-and-bean-little-neck-2,Bean & Bean,https://s3-media1.fl.yelpcdn.com/bphoto/eIaoGkjkEnA1MhKfHH2mwA/o.jpg,False,https://www.yelp.com/biz/bean-and-bean-little-neck-2?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,187,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.0,"{'latitude': 40.770534, 'longitude': -73.736014}",[],$$,"{'address1': '252-29 Northern Blvd', 'address2': '', 'address3': None, 'city': 'Little Neck', 'zip_code': '11362', 'country': 'US', 'state': 'NY', 'display_address': ['252-29 Northern Blvd', 'Little Neck, NY 11362']}",13472350534.0,(347) 235-0534,22932.700016640352
xTttkucTIi5pkvhrOxqY1Q,dunkin-iselin-3,Dunkin',https://s3-media4.fl.yelpcdn.com/bphoto/z8luF0V1D2NrxVwAbpVTlg/o.jpg,False,https://www.yelp.com/biz/dunkin-iselin-3?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,12,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'donuts', 'title': 'Donuts'}]",3.0,"{'latitude': 40.572433, 'longitude': -74.318038}",['delivery'],$,"{'address1': '1189 Green St', 'address2': '', 'address3': None, 'city': 'Iselin', 'zip_code': '08830', 'country': 'US', 'state': 'NJ', 'display_address': ['1189 Green St', 'Iselin, NJ 08830']}",17325270124.0,(732) 527-0124,31063.820224116167
5AmoQGivy-trLWkifbA1NA,blue-collar-bushwick-brooklyn,Blue Collar Bushwick,https://s3-media2.fl.yelpcdn.com/bphoto/V4jcg_07rr-giReRaVZR4A/o.jpg,False,https://www.yelp.com/biz/blue-collar-bushwick-brooklyn?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,30,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.0,"{'latitude': 40.702877, 'longitude': -73.9203941}","['pickup', 'delivery']",,"{'address1': '1554 Dekalb Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['1554 Dekalb Ave', 'Brooklyn, NY 11237']}",17186288800.0,(718) 628-8800,6231.362483809503
UKcj0xqUH9BOb9kse1Rk0w,margarita-island-brooklyn,Margarita Island,https://s3-media1.fl.yelpcdn.com/bphoto/26gg-QgMcznrX410nvbFuw/o.jpg,False,https://www.yelp.com/biz/margarita-island-brooklyn?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,38,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",3.5,"{'latitude': 40.57485, 'longitude': -73.97922}",[],$$,"{'address1': '1105 Bowery St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11224', 'country': 'US', 'state': 'NY', 'display_address': ['1105 Bowery St', 'Brooklyn, NY 11224']}",19177233232.0,(917) 723-3232,14576.256635238728
