camis,name,boro,building,street,zipcode,phone_x,cuisine_description,inspection_date,action,violation_code,violation_description,score,grade,grade_date,record_date,inspection_type,latitude,longitude,community_board,council_district,census_tract,bin,bbl,nta,id,alias,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone_y,display_phone,distance,community_by_nta,median_income_by_com,pop_by_nta
50004480,xian famous foods,Manhattan,2675,BROADWAY,10025.0,7184272148,Chinese,5/10/19,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",3.0,A,5/10/19,9/23/19,Cycle Inspection / Initial Inspection,40.79832461,-73.96911544,107.0,6.0,18700.0,1056518.0,1018730052.0,MN12,kwqOmEwWJ0D9PyCdFGE3-g,xian-famous-foods-new-york-36,https://s3-media2.fl.yelpcdn.com/bphoto/XusEEQ-BzUV5Ws3UTIpmFg/o.jpg,False,https://www.yelp.com/biz/xian-famous-foods-new-york-36?adjust_creative=1-upgX3MQMS2gUBfMNgSnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1-upgX3MQMS2gUBfMNgSnQ,740,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.0,"{'latitude': 40.747844, 'longitude': -73.983901}",[],$$,"{'address1': '14 E 34th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10016', 'country': 'US', 'state': 'NY', 'display_address': ['14 E 34th St', 'New York, NY 10016']}",12127862068.0,(212) 786-2068,4797.2714239370225,M07,136735.0,132378.0
50004704,otafuku,Manhattan,220,E 9TH STREET,10003.0,6469983438,Japanese,5/30/19,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,2.0,A,5/30/19,9/23/19,Cycle Inspection / Initial Inspection,40.72965709,-73.98837841,103.0,2.0,3800.0,1079839.0,1004640020.0,MN22,03-WCL7HaShHkS5kAk6lVg,otafuku-new-york-2,https://s3-media2.fl.yelpcdn.com/bphoto/pIrwV0Jj8yJBznlvNb1Scg/o.jpg,False,https://www.yelp.com/biz/otafuku-new-york-2?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,516,"[{'alias': 'japanese', 'title': 'Japanese'}]",3.5,"{'latitude': 40.729486, 'longitude': -73.98841}","['pickup', 'delivery']",$$,"{'address1': '220 E 9th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['220 E 9th St', 'New York, NY 10003']}",16469983438.0,(646) 998-3438,2718.843086461843,M03,41302.0,44136.0
50004877,american cheez,Brooklyn,444,7TH AVE,11215.0,3477254665,American,9/25/18,Violations were cited in the following area(s).,"04N, 08A","Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist., Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilityâ€™s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",10.0,A,9/25/18,9/23/19,Cycle Inspection / Initial Inspection,40.66314809,-73.98470989,307.0,39.0,14900.0,3024023.0,3010490044.0,BK37,5sw5-TGb9_Bgdf6y8bpZSQ,american-cheez-brooklyn,https://s3-media3.fl.yelpcdn.com/bphoto/DIkFgvUCkIQfJHLsXdJwvA/o.jpg,False,https://www.yelp.com/biz/american-cheez-brooklyn?adjust_creative=icdkhn4wqVng-XizKlII7A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=icdkhn4wqVng-XizKlII7A,114,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'divebars', 'title': 'Dive Bars'}]",4.5,"{'latitude': 40.6631983, 'longitude': -73.9846852}",[],$,"{'address1': '444 7th Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['444 7th Ave', 'Brooklyn, NY 11215']}",13477254665.0,(347) 725-4665,4766.946283748936,K06,155250.0,67649.0
50005013,kaffe 1668,Manhattan,530,5TH AVE,10036.0,9174700317,CafÃ©/Coffee/Tea,7/1/19,Violations were cited in the following area(s).,"06C, 10B","Food not protected from potential source of contamination during storage, preparation, transportation, display or service., Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.",9.0,A,7/1/19,9/23/19,Cycle Inspection / Initial Inspection,40.75487205,-73.97987736,105.0,4.0,9600.0,1034227.0,1012607503.0,MN17,qeCuyVChvOBl4Yhtn56FSA,kaffe-1668-new-york-3,https://s3-media4.fl.yelpcdn.com/bphoto/mzw0tJKMqTAtHyAqlXJ0NA/o.jpg,False,https://www.yelp.com/biz/kaffe-1668-new-york-3?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,202,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"{'latitude': 40.72092, 'longitude': -74.00968}","['pickup', 'delivery']",$$,"{'address1': '401 Greenwich St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['401 Greenwich St', 'New York, NY 10013']}",16465592587.0,(646) 559-2587,2154.8163911828174,M05,120248.0,28630.0
50005131,andrea's chicken,Queens,5627,61ST ST,11378.0,7183260103,Peruvian,1/9/19,Violations were cited in the following area(s).,"08C, 10F","Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit., Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.",4.0,A,1/9/19,9/23/19,Cycle Inspection / Initial Inspection,40.724153,-73.90438322,405.0,30.0,51700.0,4060549.0,4027100037.0,QN30,ZDMEeB9lZU-bYKUeEJD5XQ,andreas-chicken-maspeth,https://s3-media1.fl.yelpcdn.com/bphoto/337_eO-nYXFr-zU5tj16-g/o.jpg,False,https://www.yelp.com/biz/andreas-chicken-maspeth?adjust_creative=eJNqbq9-fHe0U5-8tHueEA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=eJNqbq9-fHe0U5-8tHueEA,51,"[{'alias': 'peruvian', 'title': 'Peruvian'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",3.5,"{'latitude': 40.7238368474504, 'longitude': -73.904235017947}","['delivery', 'pickup']",$$,"{'address1': '5627 61st St', 'address2': '', 'address3': '', 'city': 'Maspeth', 'zip_code': '11378', 'country': 'US', 'state': 'NY', 'display_address': ['5627 61st St', 'Maspeth, NY 11378']}",17183260103.0,(718) 326-0103,7860.974070216625,Q05,72781.0,30516.0
50005171,the royal palms shuffleboard club,Brooklyn,514,UNION ST,11215.0,3472234293,American,4/26/19,Violations were cited in the following area(s).,"04N, 08A","Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist., Filth flies or food/refuse/sewage-associated (FRSA) flies present in facilityâ€™s food and/or non-food areas. Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies. Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",11.0,A,4/26/19,9/23/19,Cycle Inspection / Re-inspection,40.67889514,-73.98689829,306.0,39.0,11900.0,3007339.0,3004400012.0,BK37,Jcu9gOhI4Bffh0R-IHKT7g,the-royal-palms-shuffleboard-club-brooklyn-2,https://s3-media2.fl.yelpcdn.com/bphoto/WgwsPMRcS6CmFKd6y0IpZA/o.jpg,False,https://www.yelp.com/biz/the-royal-palms-shuffleboard-club-brooklyn-2?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,375,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,"{'latitude': 40.6788624899903, 'longitude': -73.9869758019173}",[],$$,"{'address1': '514 Union St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11215', 'country': 'US', 'state': 'NY', 'display_address': ['514 Union St', 'Brooklyn, NY 11215']}",13472234410.0,(347) 223-4410,3019.5184383410137,K06,155250.0,67649.0
50005205,double dutch espresso,Manhattan,2194,FREDRICK DOUGLAS BLVD,10026.0,9179519215,CafÃ©/Coffee/Tea,6/21/19,Violations were cited in the following area(s).,"06C, 06D, 10B","Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred., Food not protected from potential source of contamination during storage, preparation, transportation, display or service., Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.",13.0,A,6/21/19,9/23/19,Cycle Inspection / Initial Inspection,40.80591986,-73.95425484,110.0,9.0,22000.0,1058410.0,1019240003.0,MN11,-AixNVwQogQlGjWKttuw5w,double-dutch-espresso-new-york,https://s3-media3.fl.yelpcdn.com/bphoto/EXGTEV1KEjw2cyFWAo0ZEQ/o.jpg,False,https://www.yelp.com/biz/double-dutch-espresso-new-york?adjust_creative=icdkhn4wqVng-XizKlII7A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=icdkhn4wqVng-XizKlII7A,223,"[{'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'internetcafe', 'title': 'Internet Cafes'}]",4.0,"{'latitude': 40.805824, 'longitude': -73.953964}",[],$$,"{'address1': '2194 Frederick Douglass Blvd', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['2194 Frederick Douglass Blvd', 'New York, NY 10026']}",16464298834.0,(646) 429-8834,11667.058633716528,M10,54932.0,43383.0
50043592,double dutch espresso,Bronx,2424,3RD AVE,10454.0,3478622201,CafÃ©/Coffee/Tea,5/1/19,Violations were cited in the following area(s).,06F,Wiping cloths soiled or not stored in sanitizing solution.,5.0,A,5/1/19,9/23/19,Cycle Inspection / Initial Inspection,40.80871296,-73.93031011,201.0,8.0,1900.0,2000761.0,2023170006.0,BX39,-AixNVwQogQlGjWKttuw5w,double-dutch-espresso-new-york,https://s3-media3.fl.yelpcdn.com/bphoto/EXGTEV1KEjw2cyFWAo0ZEQ/o.jpg,False,https://www.yelp.com/biz/double-dutch-espresso-new-york?adjust_creative=icdkhn4wqVng-XizKlII7A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=icdkhn4wqVng-XizKlII7A,223,"[{'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'internetcafe', 'title': 'Internet Cafes'}]",4.0,"{'latitude': 40.805824, 'longitude': -73.953964}",[],$$,"{'address1': '2194 Frederick Douglass Blvd', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['2194 Frederick Douglass Blvd', 'New York, NY 10026']}",16464298834.0,(646) 429-8834,11667.058633716528,B02,25074.0,52413.0
50005232,k-town food court,Queens,46-40,FRANCIS LEWIS BOULEVARD,11361.0,7182291480,Korean,6/19/19,Violations were cited in the following area(s).,02G,Cold food item held above 41Âº F (smoked fish and reduced oxygen packaged foods above 38 ÂºF) except during necessary preparation.,10.0,A,6/19/19,9/23/19,Cycle Inspection / Re-inspection,40.7538633,-73.78096777,411.0,19.0,145101.0,4125452.0,4055550001.0,QN48,WKNYnneR39n_gb7hgApauA,k-town-food-court-bayside,https://s3-media4.fl.yelpcdn.com/bphoto/mZo4Y_Z9QAbkj-rDWKCDrA/o.jpg,False,https://www.yelp.com/biz/k-town-food-court-bayside?adjust_creative=1-upgX3MQMS2gUBfMNgSnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1-upgX3MQMS2gUBfMNgSnQ,48,"[{'alias': 'korean', 'title': 'Korean'}]",4.0,"{'latitude': 40.7535322693241, 'longitude': -73.7811672067863}",[],$$,"{'address1': '46-40 Francis Lewis Blvd', 'address2': '', 'address3': '', 'city': 'Bayside', 'zip_code': '11361', 'country': 'US', 'state': 'NY', 'display_address': ['46-40 Francis Lewis Blvd', 'Bayside, NY 11361']}",17182291480.0,(718) 229-1480,18737.81251395596,Q11,92682.0,19996.0
50005314,kai sushi asian fusion,Bronx,1475,WILLIAMSBRIDGE RD,10461.0,7188637900,Japanese,2/14/19,Violations were cited in the following area(s).,"04L, 04M, 08A, 09C","Evidence of mice or live mice present in facility's food and/or non-food areas., Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist., Food contact surface not properly maintained., Live roaches present in facility's food and/or non-food areas.",12.0,A,2/14/19,9/23/19,Cycle Inspection / Initial Inspection,40.84374101,-73.84554359,210.0,13.0,20000.0,2094963.0,2040770047.0,BX37,rN347NNwQ0hDSlbedzI9BQ,kai-sushi-asian-fusion-bronx,https://s3-media1.fl.yelpcdn.com/bphoto/oxO3r9z24A02zlHJHnTZYg/o.jpg,False,https://www.yelp.com/biz/kai-sushi-asian-fusion-bronx?adjust_creative=mC4tG5e7rpMxgksB2cH62A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=mC4tG5e7rpMxgksB2cH62A,240,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.0,"{'latitude': 40.84362, 'longitude': -73.84565}","['delivery', 'pickup']",$$,"{'address1': '1475 Williamsbridge Rd', 'address2': None, 'address3': '', 'city': 'Bronx', 'zip_code': '10461', 'country': 'US', 'state': 'NY', 'display_address': ['1475 Williamsbridge Rd', 'Bronx, NY 10461']}",17188637900.0,(718) 863-7900,19797.52989359241,B11,58204.0,29250.0
50005474,camila's cafe,Brooklyn,358,COLUMBIA ST,11231.0,3473852394,American,9/11/19,Violations were cited in the following area(s).,"06D, 10A, 10B, 10F","Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred., Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit., Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly., Toilet facility not maintained and provided with toilet paper, waste receptacle and self-closing door.",11.0,A,9/11/19,9/23/19,Cycle Inspection / Initial Inspection,40.67966156,-74.00527824,306.0,38.0,5900.0,3008255.0,3005120034.0,BK33,8k5HK-A6gggIwqwmqCqPnQ,camilas-cafe-brooklyn,https://s3-media1.fl.yelpcdn.com/bphoto/jPQQUPtFaqFDaONpmKRzCA/o.jpg,False,https://www.yelp.com/biz/camilas-cafe-brooklyn?adjust_creative=1-upgX3MQMS2gUBfMNgSnQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=1-upgX3MQMS2gUBfMNgSnQ,41,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,"{'latitude': 40.67977, 'longitude': -74.005479}","['delivery', 'pickup']",$,"{'address1': '358 Columbia St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11231', 'country': 'US', 'state': 'NY', 'display_address': ['358 Columbia St', 'Brooklyn, NY 11231']}",13473842390.0,(347) 384-2390,3006.643756050821,K06,155250.0,38353.0
50005556,sumac,Staten Island,1198B,FOREST AVE,10310.0,3474665752,Mediterranean,11/5/18,Violations were cited in the following area(s).,"06B, 10C, 10D, 10F","Lighting inadequate; permanent lighting not provided in food preparation areas, ware washing areas, and storage rooms., Mechanical or natural ventilation system not provided, improperly installed, in disrepair and/or fails to prevent excessive build-up of grease, heat, steam condensation vapors, odors, smoke, and fumes., Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit., Tobacco use, eating, or drinking from open container in food preparation, food storage or dishwashing area observed.",11.0,A,11/5/18,9/23/19,Cycle Inspection / Initial Inspection,40.62643267,-74.12985102,501.0,49.0,15100.0,5009719.0,5003540069.0,SI07,azCB19UzoGl7njg5FDudaw,sumac-staten-island,https://s3-media3.fl.yelpcdn.com/bphoto/1aiVAB8MhULUUK9unQG_eg/o.jpg,False,https://www.yelp.com/biz/sumac-staten-island?adjust_creative=icdkhn4wqVng-XizKlII7A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=icdkhn4wqVng-XizKlII7A,118,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'turkish', 'title': 'Turkish'}, {'alias': 'halal', 'title': 'Halal'}]",3.5,"{'latitude': 40.6263033995038, 'longitude': -74.1298565325409}","['pickup', 'delivery']",$$,"{'address1': '1198 Forest Ave', 'address2': '', 'address3': '', 'city': 'Staten Island', 'zip_code': '10310', 'country': 'US', 'state': 'NY', 'display_address': ['1198 Forest Ave', 'Staten Island, NY 10310']}",13474665752.0,(347) 466-5752,14428.325464004623,S01,75180.0,24102.0
50005654,allerton restaurant,Bronx,772,ALLERTON AVE,10467.0,7186559044,American,7/16/19,Violations were cited in the following area(s).,"06D, 10B, 10F","Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred., Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit., Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.",9.0,A,7/16/19,9/23/19,Cycle Inspection / Initial Inspection,40.86547316,-73.86460069,211.0,15.0,33000.0,2051395.0,2044350040.0,BX07,2Zz3kgJwWv3R-iHv3ItMfQ,allerton-restaurant-bronx,https://s3-media3.fl.yelpcdn.com/bphoto/vsNvVZeYJVOCB1pKWSIbzA/o.jpg,False,https://www.yelp.com/biz/allerton-restaurant-bronx?adjust_creative=tlgEVrF7QT8N_1mT0YywvA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tlgEVrF7QT8N_1mT0YywvA,23,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'burgers', 'title': 'Burgers'}]",2.5,"{'latitude': 40.86533, 'longitude': -73.86461}","['delivery', 'pickup']",$,"{'address1': '772 Allerton Ave', 'address2': '', 'address3': '', 'city': 'Bronx', 'zip_code': '10467', 'country': 'US', 'state': 'NY', 'display_address': ['772 Allerton Ave', 'Bronx, NY 10467']}",17186559044.0,(718) 655-9044,20862.906705182177,B11,58204.0,35538.0
